loss,categorical_accuracy,val_loss,val_categorical_accuracy,lr,epoch
5.106971263885498,0.016392407938838005,11.838741302490234,0.006664631888270378,0.009999999776482582,31
5.039126396179199,0.01993841864168644,23.109651565551758,0.009106634184718132,0.009999999776482582,32
4.931631565093994,0.026651859283447266,7.0889668464660645,0.01577126607298851,0.009999999776482582,33
4.825883388519287,0.03580081835389137,8.311186790466309,0.02213064767420292,0.009999999776482582,34
4.798759937286377,0.03855181485414505,13.299060821533203,0.015008140355348587,0.009999999776482582,35
4.7285637855529785,0.044722627848386765,11.672584533691406,0.009920635260641575,0.009999999776482582,36
4.630820274353027,0.05283680930733681,9.627422332763672,0.008140007965266705,0.009999999776482582,37
4.567227363586426,0.05851547047495842,6.720456123352051,0.031796906143426895,0.009999999776482582,38
4.521697044372559,0.06295745074748993,7.375965595245361,0.032000407576560974,0.009999999776482582,39
4.450189590454102,0.07081924378871918,5.167139053344727,0.041310541331768036,0.009999999776482582,40
4.387320041656494,0.07796173542737961,4.553525447845459,0.0684778168797493,0.009999999776482582,41
4.393304824829102,0.08037201315164566,6.0252909660339355,0.02955840528011322,0.009999999776482582,42
4.320096969604492,0.08822119235992432,5.1668853759765625,0.05285917967557907,0.009999999776482582,43
4.2420501708984375,0.09848064184188843,4.731951713562012,0.06435693800449371,0.009999999776482582,44
4.187897205352783,0.10521931946277618,4.464410781860352,0.08755595982074738,0.009999999776482582,45
4.149595737457275,0.1115163266658783,4.755605697631836,0.07208994776010513,0.009999999776482582,46
4.112334251403809,0.1159709244966507,4.507290840148926,0.0823667049407959,0.009999999776482582,47
4.080421447753906,0.12119529396295547,4.745020866394043,0.07646520435810089,0.009999999776482582,48
4.050365447998047,0.12517036497592926,5.041152000427246,0.06807082146406174,0.009999999776482582,49
4.039088249206543,0.12874160706996918,4.910372257232666,0.07590557634830475,0.009999999776482582,50
4.0757551193237305,0.12341628223657608,4.9189839363098145,0.0663919448852539,0.009999999776482582,51
4.002333164215088,0.131681889295578,5.1911115646362305,0.06466218829154968,0.009999999776482582,52
3.9622247219085693,0.13796627521514893,4.8502726554870605,0.08048433065414429,0.009999999776482582,53
3.9278786182403564,0.14235778152942657,4.270434379577637,0.10144484788179398,0.009999999776482582,54
3.902824640274048,0.14745596051216125,4.504268646240234,0.09366096556186676,0.009999999776482582,55
3.8680689334869385,0.15204936265945435,4.9971418380737305,0.09910459816455841,0.009999999776482582,56
3.8409063816070557,0.15536822378635406,4.597020149230957,0.10129222273826599,0.009999999776482582,57
3.8153603076934814,0.15968401730060577,4.315187454223633,0.11421448737382889,0.009999999776482582,58
3.7898106575012207,0.1653500646352768,4.4256439208984375,0.10953398793935776,0.009999999776482582,59
3.764786958694458,0.1673438996076584,4.070887565612793,0.13334350287914276,0.009999999776482582,60
3.736349105834961,0.17370399832725525,4.137478351593018,0.130952388048172,0.009999999776482582,61
3.720811605453491,0.1731613725423813,4.079306602478027,0.14133089780807495,0.009999999776482582,62
3.6780190467834473,0.1805814951658249,3.9768316745758057,0.1486569046974182,0.009999999776482582,63
3.660151243209839,0.18398869037628174,4.3613386154174805,0.12357550114393234,0.009999999776482582,64
3.6337838172912598,0.1891121119260788,3.97379732131958,0.15628816187381744,0.009999999776482582,65
3.607501745223999,0.19212810695171356,3.99392032623291,0.16422466933727264,0.009999999776482582,66
3.587064266204834,0.19403362274169922,4.033299922943115,0.14901302754878998,0.009999999776482582,67
3.559725284576416,0.19933369755744934,4.197971343994141,0.144841268658638,0.009999999776482582,68
3.5335676670074463,0.20425520837306976,3.7678778171539307,0.17791005969047546,0.009999999776482582,69
3.525261878967285,0.20436878502368927,4.136603832244873,0.14402726292610168,0.009999999776482582,70
3.5420000553131104,0.20267780125141144,4.263871192932129,0.16193528473377228,0.009999999776482582,71
3.4878509044647217,0.2101610153913498,3.8718631267547607,0.17424705624580383,0.009999999776482582,72
3.4787392616271973,0.2117636650800705,3.9336421489715576,0.1755698025226593,0.009999999776482582,73
3.4430596828460693,0.21898187696933746,3.666504144668579,0.18925519287586212,0.009999999776482582,74
3.4191787242889404,0.2230074256658554,4.067561626434326,0.18793243169784546,0.009999999776482582,75
3.422239065170288,0.22294431924819946,4.020133972167969,0.16636142134666443,0.009999999776482582,76
3.4099931716918945,0.22532936930656433,3.6702282428741455,0.1915954351425171,0.009999999776482582,77
3.4218857288360596,0.2241179198026657,4.452724933624268,0.14005900919437408,0.009999999776482582,78
3.595428466796875,0.20045681297779083,2480.998046875,0.0049348799511790276,0.009999999776482582,79
3.3715391159057617,0.2303265929222107,3.875838279724121,0.1697700470685959,0.009999999776482582,80
3.3232851028442383,0.23880672454833984,3.5731396675109863,0.2043142020702362,0.009999999776482582,81
3.2969436645507812,0.24409419298171997,3.8287105560302734,0.19067968428134918,0.009999999776482582,82
3.2893247604370117,0.24452324211597443,3.6179986000061035,0.20009157061576843,0.009999999776482582,83
3.261103868484497,0.24834688007831573,4.1337690353393555,0.14931827783584595,0.009999999776482582,84
3.297699451446533,0.24298369884490967,3.8922431468963623,0.18391330540180206,0.009999999776482582,85
3.263298749923706,0.24965928494930267,3.8438925743103027,0.19200244545936584,0.009999999776482582,86
3.310004472732544,0.2422139197587967,4.052425384521484,0.16910867393016815,0.009999999776482582,87
3.234116315841675,0.25391197204589844,3.5641181468963623,0.2064000815153122,0.009999999776482582,88
3.2171072959899902,0.2573948800563812,3.496483325958252,0.22537647187709808,0.009999999776482582,89
3.177952289581299,0.26494118571281433,3.476069927215576,0.22435897588729858,0.009999999776482582,90
3.189565896987915,0.26234161853790283,4.08299446105957,0.1697700470685959,0.009999999776482582,91
3.1789846420288086,0.2644742727279663,3.4894704818725586,0.22746235132217407,0.009999999776482582,92
3.217864990234375,0.25662511587142944,4.831037521362305,0.12952788174152374,0.009999999776482582,93
3.1330018043518066,0.27286607027053833,3.647202491760254,0.2124033421278,0.009999999776482582,94
3.169109344482422,0.2664555013179779,3.939701557159424,0.18014855682849884,0.009999999776482582,95
3.131422519683838,0.2708974778652191,3.615565776824951,0.21861009299755096,0.009999999776482582,96
3.1123299598693848,0.27403968572616577,3.8732857704162598,0.19607244431972504,0.009999999776482582,97
3.0788605213165283,0.2815481424331665,3.4757509231567383,0.23529711365699768,0.009999999776482582,98
3.055511713027954,0.28509414196014404,3.671628475189209,0.2134208381175995,0.009999999776482582,99
3.0578372478485107,0.2857882082462311,3.6727371215820312,0.2134208381175995,0.009999999776482582,100
3.0365564823150635,0.2889808714389801,3.4807212352752686,0.2379934936761856,0.009999999776482582,101
3.039219379425049,0.2897380292415619,3.694819211959839,0.20802807807922363,0.009999999776482582,102
3.1683151721954346,0.26703599095344543,3.9202709197998047,0.1914936900138855,0.009999999776482582,103
3.012240171432495,0.2921987771987915,3.371631145477295,0.24338623881340027,0.009999999776482582,104
2.9912517070770264,0.29622432589530945,3.482102632522583,0.23885835707187653,0.009999999776482582,105
2.9720072746276855,0.29845792055130005,3.674689531326294,0.2182539701461792,0.009999999776482582,106
2.9582369327545166,0.3039346933364868,3.33132266998291,0.26022589206695557,0.009999999776482582,107
3.0025949478149414,0.2956564426422119,3.9359288215637207,0.20278795063495636,0.009999999776482582,108
2.96433687210083,0.3009943962097168,3.469933271408081,0.24460723996162415,0.009999999776482582,109
2.929823160171509,0.30700117349624634,3.3034911155700684,0.2617521286010742,0.009999999776482582,110
2.9387850761413574,0.30565088987350464,3.4540657997131348,0.24582824110984802,0.009999999776482582,111
2.939957618713379,0.30538588762283325,3.496824264526367,0.23743386566638947,0.009999999776482582,112
2.8931639194488525,0.3161879777908325,3.259416341781616,0.2626678943634033,0.009999999776482582,113
2.882826328277588,0.3172101378440857,3.433115243911743,0.24974562227725983,0.009999999776482582,114
2.869859457015991,0.318308025598526,3.448352575302124,0.24842287600040436,0.009999999776482582,115
2.859761953353882,0.32196760177612305,3.3903145790100098,0.2531542479991913,0.009999999776482582,116
2.858011245727539,0.32210639119148254,5.593594551086426,0.23087097704410553,0.009999999776482582,117
2.8407363891601562,0.3253874182701111,3.403878688812256,0.25641027092933655,0.009999999776482582,118
2.8312387466430664,0.32705315947532654,3.2013778686523438,0.28240740299224854,0.009999999776482582,119
2.812419891357422,0.3308136761188507,3.4726710319519043,0.25061050057411194,0.009999999776482582,120
2.820436954498291,0.32825198769569397,3.5479235649108887,0.24145299196243286,0.009999999776482582,121
2.7994866371154785,0.3321892023086548,3.347348690032959,0.26317664980888367,0.009999999776482582,122
2.79693865776062,0.33385494351387024,3.6851773262023926,0.22664834558963776,0.009999999776482582,123
2.7899363040924072,0.33482661843299866,3.4600605964660645,0.24821937084197998,0.009999999776482582,124
2.767535924911499,0.3386376202106476,3.310884475708008,0.2686202824115753,0.009999999776482582,125
2.7844936847686768,0.33372873067855835,3.37589955329895,0.25564712285995483,0.009999999776482582,126
2.7514078617095947,0.34310483932495117,3.4170093536376953,0.2558506429195404,0.009999999776482582,127
2.7348575592041016,0.3453258275985718,3.3298704624176025,0.2678571343421936,0.009999999776482582,128
2.728013038635254,0.34588107466697693,3.466968297958374,0.2540191411972046,0.009999999776482582,129
2.7195558547973633,0.34821563959121704,3.406158208847046,0.25656288862228394,0.009999999776482582,130
2.7097458839416504,0.3501211404800415,3.3649990558624268,0.2687220275402069,0.009999999776482582,131
2.7271206378936768,0.34523749351501465,3.3966143131256104,0.265720397233963,0.009999999776482582,132
2.6955454349517822,0.3516354560852051,3.3282053470611572,0.2717236578464508,0.009999999776482582,133
2.684325695037842,0.3538690507411957,3.3552913665771484,0.27029913663864136,0.009999999776482582,134
2.669011116027832,0.3573015034198761,3.3755719661712646,0.271927148103714,0.009999999776482582,135
2.6608669757843018,0.36021655797958374,3.3630387783050537,0.2728937864303589,0.009999999776482582,136
2.6586005687713623,0.3590303361415863,3.4880430698394775,0.2578856348991394,0.009999999776482582,137
2.6440610885620117,0.36122608184814453,3.388943672180176,0.27146926522254944,0.009999999776482582,138
2.6404149532318115,0.36233657598495483,3.4366564750671387,0.2588013708591461,0.009999999776482582,139
2.6223037242889404,0.36592045426368713,3.407089948654175,0.2691290080547333,0.009999999776482582,140
2.6262128353118896,0.36517590284347534,3.34240460395813,0.27314814925193787,0.009999999776482582,141
2.609219789505005,0.36763668060302734,3.4322726726531982,0.271672785282135,0.009999999776482582,142
2.6029727458953857,0.37000909447669983,3.3650941848754883,0.2708587646484375,0.009999999776482582,143
2.593771457672119,0.36922669410705566,3.5621449947357178,0.2640415132045746,0.009999999776482582,144
2.585484743118286,0.37318915128707886,3.4697635173797607,0.2649572789669037,0.009999999776482582,145
2.5723090171813965,0.37595275044441223,3.6298582553863525,0.24938949942588806,0.009999999776482582,146
2.5794308185577393,0.37335318326950073,3.3662853240966797,0.27218151092529297,0.009999999776482582,147
2.554816484451294,0.37877947092056274,3.4031636714935303,0.2729446589946747,0.009999999776482582,148
2.556330442428589,0.37928423285484314,3.4108760356903076,0.26739928126335144,0.009999999776482582,149
2.5469446182250977,0.3813285529613495,3.334707260131836,0.2759462893009186,0.009999999776482582,150
